v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,v_net_reward,num_interactions,num_placed_nodes,num_routed_links
19,13,8,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,25,1,504.0,4405,2221,2184,0.2635941644562334,0.43272727272727274,18,29.011687692818725,504.0,5,7,False,"{0: 29, 1: 3, 2: 21, 3: 6, 4: 5}","{(2, 0): [(21, 27), (27, 9), (9, 12), (12, 17), (17, 29)], (2, 1): [(21, 14), (14, 15), (15, 23), (23, 3)], (3, 1): [(6, 14), (14, 15), (15, 23), (23, 3)], (3, 2): [(6, 24), (24, 26), (26, 13), (13, 25), (25, 7), (7, 21)], (4, 0): [(5, 14), (14, 15), (15, 23), (23, 16), (16, 17), (17, 29)], (4, 2): [(5, 14), (14, 21)], (4, 3): []}","{(0, 29): {'cpu': 7}, (1, 3): {'cpu': 20}, (2, 21): {'cpu': 25}, (3, 6): {'cpu': 11}, (4, 5): {'cpu': 19}}","{((2, 0), (21, 27)): {'bw': 11}, ((2, 0), (27, 9)): {'bw': 11}, ((2, 0), (9, 12)): {'bw': 11}, ((2, 0), (12, 17)): {'bw': 11}, ((2, 0), (17, 29)): {'bw': 11}, ((2, 1), (21, 14)): {'bw': 6}, ((2, 1), (14, 15)): {'bw': 6}, ((2, 1), (15, 23)): {'bw': 6}, ((2, 1), (23, 3)): {'bw': 6}, ((3, 1), (6, 14)): {'bw': 9}, ((3, 1), (14, 15)): {'bw': 9}, ((3, 1), (15, 23)): {'bw': 9}, ((3, 1), (23, 3)): {'bw': 9}, ((3, 2), (6, 24)): {'bw': 32}, ((3, 2), (24, 26)): {'bw': 32}, ((3, 2), (26, 13)): {'bw': 32}, ((3, 2), (13, 25)): {'bw': 32}, ((3, 2), (25, 7)): {'bw': 32}, ((3, 2), (7, 21)): {'bw': 32}, ((4, 0), (5, 14)): {'bw': 3}, ((4, 0), (14, 15)): {'bw': 3}, ((4, 0), (15, 23)): {'bw': 3}, ((4, 0), (23, 16)): {'bw': 3}, ((4, 0), (16, 17)): {'bw': 3}, ((4, 0), (17, 29)): {'bw': 3}, ((4, 2), (5, 14)): {'bw': 2}, ((4, 2), (14, 21)): {'bw': 2}}",0.0,0.0,246.0,82.0,91,0.0,0,63.0,58,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,"[29, 3, 21, 6, 5]",0.6000000000000001,5.0,5.0,7.0
20,13,8,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,26,1,522.0,4405,2221,2184,0.2635941644562334,0.43272727272727274,19,810.8500040019921,522.0,4,3,False,"{0: 23, 1: 14, 2: 7, 3: 8}","{(3, 0): [(8, 12), (12, 9), (9, 27), (27, 15), (15, 23)], (3, 1): []}","{(0, 23): {'cpu': 21}, (1, 14): {'cpu': 46}, (2, 7): {'cpu': 46}, (3, 8): {'cpu': 36}}","{((3, 0), (8, 12)): {'bw': 45}, ((3, 0), (12, 9)): {'bw': 45}, ((3, 0), (9, 27)): {'bw': 45}, ((3, 0), (27, 15)): {'bw': 45}, ((3, 0), (15, 23)): {'bw': 45}}",0.0,0.0,447.0,149.0,68,0.0,0,113.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,"[23, 14, 7, 8]",0.5,4.0,4.0,2.0
20,13,8,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,27,0,533.0116876928187,4405,2221,2184,0.2635941644562334,0.43272727272727274,18,29.011687692818725,504.0,5,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,7,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,28,0,659.0521848257935,4759,2313,2446,0.23309018567639261,0.3646753246753247,2,564.0521848257935,95.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,6,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,29,0,673.5378104567409,5035,2382,2653,0.21021220159151188,0.3109090909090909,12,329.5378104567409,344.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,5,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,30,0,720.7394359357406,5379,2488,2891,0.17506631299734743,0.24909090909090914,10,432.7394359357407,288.0,4,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,5,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,31,0,730.24825538242,5379,2488,2891,0.17506631299734743,0.24909090909090914,11,417.2482553824199,313.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,4,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,32,0,752.168769139898,5818,2662,3156,0.11737400530503983,0.18025974025974023,9,490.168769139898,262.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,3,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,33,0,870.8953215896031,6178,2743,3435,0.09051724137931039,0.10779220779220777,1,800.8953215896031,70.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,3,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,34,0,955.0707651827287,6178,2743,3435,0.09051724137931039,0.10779220779220777,13,587.0707651827287,368.0,5,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,2,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,35,0,963.6424152267098,6278,2795,3483,0.07327586206896552,0.09532467532467537,17,484.6424152267097,479.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,2,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,36,0,1227.818624432491,6278,2795,3483,0.07327586206896552,0.09532467532467537,3,1116.818624432491,111.0,5,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,2,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,37,0,1332.8500040019921,6278,2795,3483,0.07327586206896552,0.09532467532467537,19,810.8500040019921,522.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,1,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,38,0,1656.0523973969657,6431,2872,3559,0.04774535809018565,0.07558441558441553,15,1227.0523973969657,429.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
20,13,0,2250.0,4309.0,1327945.0557067909,2408513.281216385,0.5221629148294268,0.5513546742977192,26,39,0,2658.053397451276,6866,3016,3850,0.0,0.0,14,2262.053397451276,396.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
